5	4629098
10	2993374
17	1962900
26	1344316
37	931025
50	719812
65	568302
82	435014
101	343977
122	292516
145	249375
170	217957
197	182937
226	154987
257	140551
290	129837
325	127967
362	108123
401	97508
442	82737
485	86335
530	78355
577	63616
626	58407
677	55529
730	57226
785	48346
842	43285
901	37586
962	34671
1025	33961
1090	32387
1157	29743
1226	28532
1297	25532
1370	24417
1445	23683
1522	23062
1601	23317
1682	23596
1765	23722
1850	23790
1937	23626
2026	20431
2117	19944
2210	18940
2305	18480
2402	18954
2501	18042
2602	16083
2705	15760
2810	13894
2917	13191
3026	13869
3137	14297
3250	14655
3365	14222
3482	14000
3601	12634
3722	11784
3845	10663
3970	10593
4097	9821
4226	9864
4357	9256
4490	8980
4625	9064
4762	9552
4901	8916
5042	8913
5185	8376
5330	8435
5477	7942
5626	7925
5777	8230
5930	8396
6085	8877
6242	9202
6401	10062
6562	8803
6725	8089
6890	7795
7057	7604
7226	7462
7397	7317
7570	6622
7745	6257
7922	6229
8101	5814
8282	5753
8465	5153
8650	5183
8837	5199
9026	5146
9217	4778
9410	4786
9605	4568
9802	4735
10001	4509
10202	4688
10405	4405
10610	4397
10817	4503
11026	4547
11237	4721
11450	4357
11665	4209
11882	4006
12101	4103
12322	4147
12545	4005
12770	3995
12997	3961
13226	3706
13457	3641
13690	3484
13925	3653
14162	3669
14401	3488
14642	3530
14885	3563
15130	3591
15377	3839
15626	3972
15877	4017
16130	3826
16385	3403
16642	2966
16901	2866
17162	2673
17425	2751
17690	2473
17957	2528
18226	2380
18497	2418
18770	2342
19045	2406
19322	2372
19601	2473
19882	2309
20165	2486
20450	2218
20737	2257
21026	2138
21317	2215
21610	2288
21905	2080
22202	2287
22501	2150
22802	2023
23105	1892
23410	2121
23717	2202
24026	1943
24337	1675
24650	1772
24965	1710
25282	1728
25601	1702
25922	1613
26245	1777
26570	1670
26897	1668
27226	1628
27557	1461
27890	1519
28225	1515
28562	1656
28901	1729
29242	1625
29585	1765
29930	1678
30277	1632
30626	1531
30977	1531
31330	1445
31685	1283
32042	1430
32401	1325
32762	1385
33125	1316
33490	1354
33857	1374
34226	1381
34597	1371
34970	1432
35345	1363
35722	1348
36101	1360
36482	1282
36865	1374
37250	1282
37637	1193
38026	1089
38417	1155
38810	1152
39205	1130
39602	1230
40001	1248
40402	1167
40805	1055
41210	1020
41617	1001
42026	1002
42437	912
42850	911
43265	1035
43682	1003
44101	977
44522	945
44945	914
45370	966
45797	905
46226	918
46657	882
47090	992
47525	901
47962	923
48401	928
48842	886
49285	800
49730	825
50177	751
50626	813
51077	820
51530	785
51985	761
52442	769
52901	729
53362	708
53825	774
54290	754
54757	841
55226	747
55697	726
56170	819
56645	817
57122	882
57601	830
58082	890
58565	882
59050	854
59537	819
60026	741
60517	671
61010	804
61505	739
62002	760
62501	650
63002	773
63505	800
64010	756
64517	780
65026	824
65537	803
66050	793
66565	679
67082	775
67601	729
68122	703
68645	751
69170	768
69697	779
70226	724
70757	802
71290	759
71825	779
72362	744
72901	822
73442	800
73985	776
74530	846
75077	762
75626	768
76177	773
76730	807
77285	817
77842	748
78401	642
78962	738
79525	727
80090	704
80657	727
81226	665
81797	673
82370	584
82945	569
83522	581
84101	578
84682	580
85265	562
85850	549
86437	544
87026	543
87617	522
88210	477
88805	531
89402	473
90001	498
90602	451
91205	433
91810	452
92417	435
93026	494
93637	425
94250	438
94865	441
95482	430
96101	412
96722	423
97345	471
97970	446
98597	465
99226	480
99857	494
100490	541
101125	535
101762	495
102401	493
103042	458
103685	387
104330	398
104977	427
105626	438
106277	455
106930	454
107585	426
108242	424
108901	422
109562	387
110225	424
110890	384
111557	409
112226	376
112897	410
113570	404
114245	448
114922	372
115601	405
116282	417
116965	400
117650	373
118337	418
119026	396
119717	423
120410	430
121105	438
121802	404
122501	443
123202	463
123905	435
124610	450
125317	518
126026	484
126737	464
127450	441
128165	406
128882	445
129601	448
130322	446
131045	459
131770	483
132497	432
133226	452
133957	447
134690	421
135425	455
136162	454
136901	410
137642	411
138385	390
139130	448
139877	367
140626	388
141377	333
142130	346
142885	363
143642	339
144401	349
145162	318
145925	310
146690	311
147457	312
148226	326
148997	314
149770	265
150545	296
151322	265
152101	271
152882	258
153665	267
154450	285
155237	290
156026	258
156817	270
157610	259
158405	262
159202	276
160001	289
160802	284
161605	264
162410	270
163217	258
164026	284
164837	298
165650	324
166465	296
167282	311
168101	316
168922	299
169745	320
170570	293
171397	286
172226	277
173057	245
173890	324
174725	299
175562	338
176401	407
177242	419
178085	422
178930	345
179777	324
180626	328
181477	326
182330	334
183185	298
184042	300
184901	299
185762	300
186625	352
187490	337
188357	385
189226	324
190097	319
190970	308
191845	299
192722	339
193601	330
194482	329
195365	352
196250	356
197137	293
198026	347
198917	364
199810	300
200705	312
201602	328
202501	331
203402	308
204305	301
205210	300
206117	298
207026	273
207937	260
208850	246
209765	216
210682	308
211601	251
212522	247
213445	237
214370	247
215297	206
216226	206
217157	237
218090	226
219025	216
219962	230
220901	264
221842	214
222785	217
223730	190
224677	200
225626	226
226577	222
227530	211
228485	204
229442	219
230401	211
231362	225
232325	233
233290	213
234257	214
235226	224
236197	222
237170	239
238145	215
239122	212
240101	205
241082	248
242065	221
243050	218
244037	188
245026	193
246017	168
247010	179
248005	204
249002	194
250001	161
251002	194
252005	188
253010	158
254017	170
255026	163
256037	159
257050	166
258065	168
259082	173
260101	180
261122	166
262145	163
263170	175
264197	181
265226	156
266257	181
267290	153
268325	171
269362	159
270401	192
271442	165
272485	177
273530	181
274577	171
275626	169
276677	159
277730	165
278785	160
279842	173
280901	165
281962	150
283025	156
284090	155
285157	143
286226	159
287297	162
288370	177
289445	149
290522	161
291601	127
292682	153
293765	151
294850	148
295937	167
297026	179
298117	152
299210	158
300305	158
301402	162
302501	134
303602	147
304705	179
305810	169
306917	159
308026	129
309137	161
310250	167
311365	156
312482	166
313601	150
314722	154
315845	157
316970	183
318097	150
319226	142
320357	173
321490	160
322625	134
323762	149
324901	155
326042	152
327185	161
328330	163
329477	127
330626	141
331777	150
332930	133
334085	127
335242	148
336401	138
337562	152
338725	143
339890	175
341057	135
342226	167
343397	176
344570	155
345745	159
346922	177
348101	144
349282	167
350465	149
351650	168
352837	165
354026	164
355217	158
356410	144
357605	156
358802	151
360001	135
361202	141
362405	159
363610	139
364817	144
366026	143
367237	148
368450	145
369665	120
370882	127
372101	135
373322	169
374545	143
