279	27
280	25
281	30
282	23
283	17
284	29
285	21
286	29
287	14
288	23
289	30
290	32
291	27
292	18
293	36
294	24
295	28
296	24
297	19
298	25
299	34
300	30
301	19
302	25
303	26
304	16
305	24
306	23
307	19
308	15
309	28
310	27
311	19
312	22
313	17
314	24
315	21
316	17
317	20
318	19
319	24
320	16
321	28
322	15
323	15
324	21
325	18
326	7
327	13
328	15
329	17
330	22
331	16
332	18
333	19
334	14
335	13
336	21
337	19
338	11
339	22
340	17
341	23
342	14
343	13
344	18
345	16
346	20
347	10
348	19
349	17
350	20
351	16
352	14
353	15
354	11
355	11
356	13
357	16
358	8
359	6
360	18
361	12
362	14
363	14
364	20
365	9
366	12
367	20
368	18
369	19
370	8
371	13
372	14
373	12
374	11
375	10
376	18
377	16
378	16
379	16
380	10
381	13
382	14
383	13
384	12
385	17
386	15
387	16
388	20
389	10
390	9
391	19
392	8
393	18
394	5
395	19
396	15
397	4
398	13
399	14
400	20
401	12
402	16
403	15
404	9
405	15
406	9
407	7
408	13
409	13
410	16
411	8
412	6
413	9
414	14
415	14
416	12
417	18
418	17
419	6
420	15
421	15
422	11
423	12
424	11
425	11
426	6
427	12
428	16
429	8
430	16
431	12
432	13
433	16
434	10
435	14
436	11
437	8
438	9
439	8
440	8
441	7
442	11
443	8
444	5
445	15
446	9
447	10
448	10
449	11
450	9
451	14
452	10
453	9
454	15
455	13
456	17
457	9
458	9
459	7
460	8
461	14
462	8
463	9
464	6
465	11
466	10
467	9
468	10
469	11
470	8
471	9
472	7
473	9
474	16
475	11
476	13
477	16
478	7
479	11
480	11
481	12
482	14
483	12
484	8
485	14
486	13
487	7
488	7
489	11
490	17
491	12
492	9
493	7
494	15
495	7
496	13
497	4
498	7
499	12
500	11
501	8
502	9
503	11
504	11
505	5
506	7
507	14
508	11
509	8
510	9
511	10
512	11
513	8
514	6
515	11
516	9
517	12
518	5
519	7
520	4
521	11
522	9
523	15
524	11
525	8
526	6
527	4
528	5
529	5
530	12
531	7
532	15
533	11
534	5
535	6
536	10
537	8
538	10
539	18
540	9
541	10
542	13
543	1
544	8
545	11
546	5
547	11
548	11
549	8
550	7
551	5
552	4
553	8
554	10
555	8
556	4
557	15
558	5
559	10
560	9
561	8
562	7
563	6
564	3
565	7
566	8
567	8
568	9
569	10
570	7
571	5
572	8
573	7
574	7
575	4
576	7
577	8
578	8
579	9
580	7
581	5
582	5
583	4
584	9
585	10
586	5
587	3
588	9
589	3
590	5
591	9
592	8
593	7
594	4
595	8
597	14
598	6
599	4
600	6
601	6
602	8
603	3
604	7
605	3
606	1
607	5
608	3
609	2
610	4
611	2
612	2
613	6
614	6
615	7
616	4
617	1
618	7
619	4
620	6
621	8
622	5
623	5
624	5
625	5
626	7
627	2
628	3
629	5
630	2
631	7
632	5
633	3
634	6
635	6
636	2
637	3
638	5
639	2
640	6
641	1
642	3
643	2
644	5
645	2
646	2
647	1
648	2
649	3
650	3
651	2
652	1
653	5
654	4
655	5
656	2
657	6
658	2
659	2
660	5
661	3
662	2
663	7
664	2
665	5
666	1
667	1
668	1
669	3
670	3
671	3
672	6
673	1
674	7
675	2
676	3
677	4
678	3
680	3
681	4
682	2
683	5
684	4
685	5
687	4
688	5
689	4
690	1
691	1
692	4
693	3
694	5
695	4
696	2
697	2
698	3
699	1
700	1
701	1
702	3
703	5
704	2
705	5
706	3
707	3
708	1
709	4
710	2
711	2
712	2
713	1
714	4
715	5
716	6
717	5
718	3
719	2
720	2
721	3
723	3
724	3
725	3
726	2
727	2
728	3
729	6
730	2
732	1
733	2
734	2
735	3
736	2
737	2
739	4
740	7
741	1
742	3
743	3
744	3
745	3
746	1
747	2
748	6
749	4
750	3
751	3
752	2
753	1
754	1
755	1
756	6
757	1
758	2
759	2
760	2
761	3
762	1
763	2
764	2
765	3
766	1
767	4
768	2
769	2
770	2
771	3
772	3
773	4
774	1
775	3
777	2
778	1
779	3
780	2
781	1
782	1
783	3
785	2
786	2
787	2
789	3
790	2
791	3
792	2
793	2
794	2
798	4
799	3
800	2
801	1
802	2
804	2
805	1
806	1
807	2
809	3
811	1
812	1
814	1
815	3
816	1
817	2
818	1
819	1
820	3
822	4
823	4
825	2
826	1
827	3
828	2
829	1
830	1
831	1
832	1
833	3
834	2
835	3
836	3
837	3
839	3
840	1
844	2
845	2
846	3
847	1
848	1
849	2
850	1
851	1
852	2
853	5
854	2
855	3
857	1
858	1
860	1
861	3
862	2
864	3
865	1
866	1
867	1
868	1
869	2
870	3
871	1
872	2
874	1
875	1
876	2
877	2
878	1
879	2
881	1
882	2
883	2
884	2
885	1
886	2
887	1
888	2
889	1
891	1
892	1
894	1
895	1
896	1
897	3
898	1
899	2
900	1
903	2
904	2
906	1
907	1
909	3
910	1
911	1
912	1
913	3
915	2
917	3
918	1
919	1
920	1
921	2
922	1
925	1
926	4
927	1
929	1
930	2
931	1
932	1
933	5
934	1
935	1
936	1
937	4
939	2
940	1
941	2
943	2
944	1
948	1
950	2
951	2
954	1
955	1
956	1
957	1
958	1
959	2
960	3
966	2
968	1
969	2
970	1
971	1
972	2
973	1
974	3
975	1
976	3
980	2
982	1
983	2
984	2
985	2
990	3
991	3
994	1
996	1
999	2
1000	2
1001	1
1004	1
1005	2
1007	1
1010	2
1011	2
1013	1
1014	1
1017	1
1018	3
1019	1
1024	1
1026	2
1027	2
1029	2
1030	1
1033	1
1034	1
1035	1
1036	3
1037	1
1038	1
1039	2
1040	1
1042	1
1044	3
1046	1
1047	2
1048	1
1049	2
1050	1
1051	3
1055	1
1060	2
1063	1
1065	2
1066	1
1067	3
1068	2
1069	2
1071	1
1072	1
1075	3
1076	2
1078	2
1079	1
1080	1
1081	1
1082	4
1085	2
1087	2
1088	1
1089	2
1090	1
1091	1
1092	2
1093	1
1094	1
1095	2
1096	1
1098	2
1100	2
1101	1
1103	2
1105	2
1106	1
1109	1
1111	1
1112	2
1113	1
1114	1
1115	1
1117	1
1118	2
1120	2
1121	1
1123	2
1130	1
1132	2
1134	1
1136	1
1144	2
1145	1
1149	1
1151	1
1152	1
1155	1
1156	1
1157	1
1158	1
1159	1
1160	1
1162	1
1163	1
1165	1
1166	2
1168	1
1170	3
1173	1
1175	1
1176	2
1177	1
1181	2
1184	1
1187	2
1188	1
1189	2
1190	1
1191	1
1193	1
1195	2
1196	1
1198	1
1200	1
1201	1
1202	2
1206	1
1209	2
1214	2
1216	1
1220	2
1221	1
1224	2
1230	1
1231	1
1232	2
1234	2
1236	1
1238	2
1239	2
1240	1
1241	1
1242	1
1244	1
1246	2
1250	1
1251	1
1252	1
1256	1
1258	1
1263	1
1264	1
1267	1
1269	1
1274	1
1277	1
1279	1
1280	2
1283	1
1288	1
1289	1
1293	1
1296	1
1298	1
1300	2
1302	1
1304	1
1305	1
1308	1
1309	1
1311	1
1314	1
1316	1
1318	2
1320	2
1321	2
1323	1
1326	1
1328	1
1329	1
1330	2
1331	1
1335	1
1336	1
1338	1
1340	2
1341	1
1344	1
1345	1
1346	2
1347	2
1348	1
1351	1
1353	4
1354	2
1355	1
1356	1
1357	1
1359	1
1360	1
1363	1
1364	2
1368	1
1375	1
1377	2
1378	1
1379	1
1380	1
1382	1
1386	1
1387	1
1391	2
1392	1
1393	1
1394	2
1398	1
1400	1
1402	2
1406	1
1410	1
1411	1
1412	1
1413	1
1414	1
1417	1
1421	2
1423	2
1426	1
1428	2
1429	1
1431	1
1434	2
1438	3
1441	1
1446	2
1450	1
1455	1
1457	2
1458	1
1459	1
1460	1
1461	2
1463	1
1468	1
1469	3
1472	1
1475	1
1485	1
1488	1
1492	1
1494	1
1495	2
1502	1
1506	1
1508	1
1512	1
1513	1
1516	2
1518	1
1519	2
1522	1
1524	1
1525	1
1527	1
1528	3
1532	2
1533	1
1537	1
1538	1
1540	1
1543	2
1544	1
1548	1
1549	1
1550	3
1552	1
1553	1
1559	2
1564	2
1565	1
1566	2
1567	2
1573	1
1576	1
1577	1
1578	1
1579	2
1588	1
1591	2
1592	1
1600	2
1604	2
1605	1
1607	1
1610	2
1613	1
1615	1
1622	2
1629	2
1630	1
1634	1
1644	1
1646	2
1648	1
1649	1
1650	1
1654	1
1659	1
1660	1
1669	1
1672	1
1677	3
1683	1
1685	1
1686	1
1690	1
1692	1
1693	1
1696	1
1698	1
1701	1
1702	1
1703	2
1707	1
1709	1
1710	1
1716	1
1717	1
1723	1
1725	2
1726	1
1730	3
1733	1
1734	2
1737	1
1741	1
1742	1
1758	1
1765	2
1767	1
1774	1
1781	2
1782	2
1783	2
1788	2
1789	1
1794	1
1795	2
1796	1
1797	1
1803	1
1805	2
1807	1
1810	1
1812	1
1815	2
1817	1
1820	1
1824	1
1826	1
1827	1
1828	1
1831	1
1832	2
1835	1
1843	1
1851	1
1852	1
1853	1
1856	1
1858	1
1861	1
1867	2
1870	1
1875	2
1876	1
1877	1
1878	2
1879	2
1886	1
1889	1
1890	3
1894	1
1895	1
1897	1
1901	1
1908	2
1909	1
1910	1
1912	1
1920	1
1924	1
1926	1
1930	1
1931	1
1933	1
1934	1
1937	2
1938	1
1942	1
1947	2
1948	1
1949	3
1952	1
1960	2
1968	1
1969	1
1970	1
1972	1
1978	1
1982	1
1985	1
1986	1
1990	1
1992	2
1996	1
1998	1
2001	2
2005	1
2015	1
2022	1
2024	1
2030	1
2031	1
2032	1
2035	1
2038	1
2039	1
2040	1
2045	2
2046	1
2047	1
2049	1
2067	1
2072	1
2080	1
2081	1
2082	1
2091	1
2101	1
2103	1
2104	1
2105	1
2110	1
2111	1
2113	1
2121	1
2135	1
2138	1
2141	1
2148	1
2151	1
2168	1
2169	2
2176	1
2182	1
2187	1
2197	1
2205	1
2206	1
2209	1
2218	1
2219	1
2226	2
2229	1
2238	2
2241	1
2261	1
2264	1
2267	1
2277	1
2278	1
2282	1
2283	1
2291	1
2298	1
2307	1
2313	1
2322	1
2324	2
2341	1
2347	1
2350	1
2351	1
2352	1
2360	1
2361	1
2366	1
2379	1
2389	1
2391	1
2393	1
2405	1
2409	1
2412	1
2417	1
2423	1
2436	1
2449	1
2467	1
2499	1
2524	1
2528	1
2535	1
2561	1
2564	1
2590	1
2597	1
2610	1
2617	1
